Date,Equity,Cash,HoldingsValue,Regime,Fragility,Daily_Return
2018-05-03,153414.0732480946,112057.51102428694,41356.56222380763,Neutral,43.783671956277296,-0.003932563774714959
2018-05-04,153816.31466163,122980.44355036733,30835.871111262655,Neutral,41.35293311434115,0.002621932949299355
2018-05-07,154047.47856179404,122980.44355036733,31067.03501142669,Neutral,39.51655432723283,0.0015028568372124074
2018-05-08,154361.3406674011,101413.79655171616,52947.54411568493,Neutral,40.725604060731825,0.0020374374740652623
2018-05-09,155161.54536111926,101413.79655171616,53747.7488094031,Neutral,36.89807561694583,0.0051839708715821775
2018-05-10,155881.61838821077,101413.79655171616,54467.82183649461,Neutral,35.88937157068034,0.004640795665031838
2018-05-11,156123.28056420322,101413.79655171616,54709.48401248707,Neutral,37.077286184184956,0.0015502929626416417
2018-05-14,156174.1991104398,101413.79655171616,54760.402558723654,Neutral,37.02703405312931,0.0003261431994803221
2018-05-15,155382.6173995607,62469.67964417597,92912.93775538473,Neutral,40.90561571435106,-0.005068581848909237
2018-05-16,156173.27061321874,62469.67964417597,93703.59096904278,Neutral,39.60637667017245,0.005088427694746045
2018-05-17,156673.03616131117,62469.67964417597,94203.35651713521,Neutral,38.10209639284108,0.003200070960479362
2018-05-18,156959.07190764166,62469.67964417597,94489.39226346568,Neutral,39.251080356061955,0.001825685857239634
2018-05-21,157618.14613930963,62469.67964417597,95148.46649513365,Neutral,37.51234361120379,0.004199019678555294
2018-05-22,156925.80008706675,62469.67964417597,94456.12044289078,Neutral,36.59855706154993,-0.004392552946479666
2018-05-23,157663.8832088374,62469.67964417597,95194.20356466141,Neutral,36.07125230060393,0.004703389253781998
2018-05-24,157865.62611134685,62469.67964417597,95395.94646717088,Neutral,35.79204132858314,0.0012795758825896453
2018-05-25,157367.31420463283,62469.67964417597,94897.63456045686,Neutral,37.95935663595451,-0.0031565573772377453
2018-05-29,156855.92714617684,79219.0412826429,77636.88586353394,Neutral,41.20863797152162,-0.0032496396157019047
2018-05-30,158266.76751612674,62742.370858470735,95524.39665765602,Neutral,39.81963761424815,0.008994498299290443
2018-05-31,158118.2009113442,62742.370858470735,95375.83005287347,Neutral,41.21997795477514,-0.0009387100470564791
2018-06-01,159563.20633174447,62742.370858470735,96820.83547327374,Neutral,39.761749106571216,0.009138767150598026
2018-06-04,160817.6913729974,62742.370858470735,98075.32051452665,Neutral,36.26023173045583,0.007861994441530351
2018-06-05,161056.13813909667,66675.0780712962,94381.06006780047,Neutral,35.124037798679424,0.001482714768900939
2018-06-06,161796.67408698483,66675.0780712962,95121.59601568861,Neutral,36.33613654174601,0.00459799891171242
2018-06-07,160868.1508414062,66675.0780712962,94193.07277011001,Neutral,36.03720593779535,-0.00573882776526935
2018-06-08,161275.80501581723,66675.0780712962,94600.72694452101,Neutral,34.46441646381662,0.002534088769460041
2018-06-11,161472.53434254177,66675.0780712962,94797.45627124555,Neutral,35.19942193339681,0.0012198316213969385
2018-06-12,161864.17917235155,66675.0780712962,95189.10110105536,Neutral,34.0814465368491,0.0024254578737146204
2018-06-13,162000.82022922358,66675.0780712962,95325.7421579274,Neutral,37.00002436333219,0.0008441710671915903
2018-06-14,162521.15780094676,72644.43429757163,89876.72350337513,Neutral,35.494730892002025,0.0032119440567457413
2018-06-15,162028.302836849,72644.43429757163,89383.86853927736,Neutral,35.6473144676826,-0.003032558780447503
2018-06-18,162499.5990313501,72644.43429757163,89855.16473377847,Neutral,34.75455459663535,0.0029087275880168573
2018-06-19,161958.9315137292,72644.43429757163,89314.49721615757,Neutral,37.90799049670202,-0.0033271929336674555
2018-06-20,162032.16139138755,80945.6267954525,81086.53459593505,Neutral,35.876860970853464,0.0004521509062445084
2018-06-21,161062.1351814001,80945.6267954525,80116.50838594761,Neutral,41.2665773426936,-0.005986627603172812
2018-06-22,160570.06391285372,80945.6267954525,79624.43711740122,Neutral,40.27949714564211,-0.0030551641948133312
2018-06-25,159053.43255633896,80945.6267954525,78107.80576088645,Neutral,42.224843094441354,-0.009445293347693284
2018-06-26,159624.61544689012,63586.827767471295,96037.78767941883,Neutral,41.886805270326605,0.003591138407835537
2018-06-27,158142.34111009637,73866.87744425281,84275.46366584356,Neutral,44.83858357250815,-0.009286000988280696
2018-06-28,158848.25196426603,83804.13269183195,75044.11927243408,Neutral,41.23738025641464,0.004463768837709381
2018-06-29,158647.37641383935,83804.13269183195,74843.2437220074,Neutral,42.68578358921954,-0.0012645751397495353
2018-07-02,159088.03746414877,83804.13269183195,75283.9047723168,Neutral,39.60501220605094,0.0027776132216643656
2018-07-03,158021.54329773167,63635.214985659484,94386.32831207218,Neutral,41.64769519761031,-0.0067037986225547685
2018-07-05,159214.49743659073,76780.57732924119,82433.92010734952,Neutral,36.955048334254755,0.0075493133022463965
2018-07-06,160559.35787940957,76780.57732924119,83778.78055016839,Neutral,36.36082934712901,0.008446846640673744
2018-07-09,161156.88633463933,76780.57732924119,84376.30900539816,Neutral,36.21710888287329,0.0037215423823415694
2018-07-10,161384.8124018904,64462.754533855754,96922.05786803464,Neutral,33.24020757029512,0.001414311683695546
2018-07-11,160979.62412710144,64462.754533855754,96516.86959324569,Neutral,36.02906080937625,-0.002510696445090166
2018-07-12,162827.70968658413,67505.69447542384,95322.01521116028,Neutral,34.07676053387737,0.011480245214285922
2018-07-13,162858.3561700688,67505.69447542384,95352.66169464495,Neutral,35.317027728681396,0.00018821417769521176
2018-07-16,162698.0910377325,67505.69447542384,95192.39656230867,Neutral,36.46336068075351,-0.0009840768143879464
2018-07-17,163727.88015865523,67505.69447542384,96222.18568323138,Neutral,32.5499453987122,0.006329448086049849
2018-07-18,163691.97416442144,67505.69447542384,96186.27968899759,Neutral,34.065275383767386,-0.00021930287131910475
2018-07-19,163080.7752351819,67505.69447542384,95575.08075975809,Neutral,36.67006528036407,-0.0037338356529661443
2018-07-20,162783.8379233565,67505.69447542384,95278.14344793269,Neutral,37.64746926583127,-0.0018207989960630222
2018-07-23,163148.20815634023,67505.69447542384,95642.51368091641,Neutral,37.92535794621701,0.0022383686097589006
2018-07-24,163637.44011971584,67505.69447542384,96131.74564429201,Neutral,36.7500898903781,0.0029986965159114476
2018-07-25,164880.4661298153,67505.69447542384,97374.77165439146,Neutral,34.59203984927186,0.0075962200899137855
2018-07-26,165709.14108718396,67505.69447542384,98203.44661176014,Neutral,31.555540241563914,0.0050259134803527505
2018-07-27,164680.82419870904,73792.27865360782,90888.54554510121,Neutral,33.59244126926175,-0.0062055531863138835
2018-07-30,163277.5802165652,73792.27865360782,89485.30156295738,Neutral,38.9820767472349,-0.008520991979312997
2018-07-31,163934.9069731411,65294.8492507048,98640.05772243631,Neutral,32.636026011644205,0.004025823727324074
2018-08-01,164305.67888786877,65294.8492507048,99010.82963716396,Neutral,36.41170269886229,0.0022617020473156835
2018-08-02,165094.41894144475,65294.8492507048,99799.56969073994,Neutral,31.522742087840037,0.004800443045637204
2018-08-03,165202.4347262731,65294.8492507048,99907.58547556828,Neutral,32.08166639166727,0.0006542667251923096
2018-08-06,165927.3962354481,65294.8492507048,100632.5469847433,Risk-On,29.033262718131976,0.004388322184090132
2018-08-07,166255.56678985947,30450.096041260702,135805.47074859877,Risk-On,29.517350800870425,0.001977796083449057
2018-08-08,166445.02837740706,57621.883522022756,135994.93233614636,Neutral,30.054997242723914,0.001139580413491048
2018-08-09,166124.5725279986,62831.34118380766,103293.23134419092,Neutral,32.5794021702163,-0.001925295411538741
2018-08-10,165677.83718924073,62831.34118380766,102846.49600543306,Neutral,36.09008594985963,-0.0026891586955479774
2018-08-13,165842.14173585825,62831.34118380766,103010.8005520506,Neutral,36.77702376606935,0.0009917110785906402
2018-08-14,166664.92929874492,69298.10044568789,97366.82885305703,Neutral,36.07789939741579,0.004961269519764944
2018-08-15,165422.2098184573,69298.10044568789,96124.10937276942,Neutral,37.672142272978256,-0.007456394608730488
2018-08-16,165397.2697501451,86822.23707816348,78575.03267198161,Neutral,36.98432576990119,-0.00015076614161779744
2018-08-17,165602.8625927002,86822.23707816348,78780.62551453672,Neutral,35.959656964478945,0.0012430244033996285
2018-08-20,165611.22755144112,86822.23707816348,78788.99047327765,Neutral,33.392905051788055,5.0512162712346154e-05
2018-08-21,165594.72609926978,66244.49102057648,99350.23507869331,Neutral,33.347216122200564,-9.963969481596724e-05
2018-08-22,165671.26791780206,66244.49102057648,99426.77689722559,Neutral,32.24887253806475,0.0004622237696532139
2018-08-23,166046.3589797999,75428.64065660852,90617.71832319137,Neutral,32.4471962937844,0.002264068276364828
2018-08-24,167883.3886225315,75428.64065660852,92454.74796592299,Neutral,31.439773473041875,0.011063353957403432
2018-08-27,168689.14472710912,75428.64065660852,93260.50407050058,Neutral,32.43394262434254,0.004799498694830762
2018-08-28,168602.93773031764,75428.64065660852,93174.29707370911,Neutral,34.36756187176288,-0.000511040570695509
2018-08-29,169216.2370285291,75428.64065660852,93787.59637192059,Neutral,33.939476607433484,0.003637536252140805
2018-08-30,168720.50338092013,75428.64065660852,93291.8627243116,Neutral,34.71106584088925,-0.002929586760196057
2018-08-31,168619.79799998555,75428.64065660852,93191.15734337702,Neutral,35.04640672931159,-0.0005968769587370026
2018-09-04,168841.06427837914,75428.64065660852,93412.4236217706,Neutral,35.1246332597306,0.0013122200418815844
2018-09-05,167907.35795938893,67520.48728673712,100386.8706726518,Neutral,35.38235428054933,-0.005530090224086459
2018-09-06,167594.23271038546,77735.14825183357,89859.0844585519,Neutral,37.384161794140205,-0.001864869132651159
2018-09-07,166983.75744382085,77735.14825183357,89248.60919198729,Neutral,38.05657437535557,-0.0036425792027077186
2018-09-10,167888.954196865,83429.39893308404,84459.55526378096,Neutral,33.39426705683525,0.005420867076539881
2018-09-11,168547.90047694813,73090.43019680594,95457.47028014218,Neutral,35.96702492008684,0.003924893589547507
2018-09-12,168815.0506446039,73090.43019680594,95724.62044779798,Neutral,34.25050533199163,0.001585010355512173
2018-09-13,169334.25548358576,73090.43019680594,96243.82528677983,Neutral,32.023231924816926,0.0030755838238316624
2018-09-14,169996.90048591074,73090.43019680594,96906.4702891048,Neutral,30.359142639775033,0.003913236577162582
2018-09-17,169122.08432372176,73090.43019680594,96031.65412691583,Neutral,34.431358433202895,-0.00514607125005484
2018-09-18,169452.9702548911,67643.55959971069,101809.41065518039,Neutral,35.02693100902742,0.001956491563431584
2018-09-19,169066.6927216269,67643.55959971069,101423.13312191622,Neutral,33.923838991759695,-0.0022795559893884487
2018-09-20,169455.13080375368,67643.55959971069,101811.57120404301,Neutral,32.87049879677048,0.002297543507084221
2018-09-21,169148.39035156165,67643.55959971069,101504.83075185095,Neutral,32.09004578780551,-0.0018101573598692244
2018-09-24,169921.34819309023,67643.55959971069,102277.78859337955,Neutral,32.544395464188916,0.004569702613912208
2018-09-25,170134.2618498759,76172.55746662662,93961.70438324928,Neutral,35.202713169284756,0.001253012991303093
2018-09-26,169559.73694462387,76172.55746662662,93387.17947799727,Neutral,37.992059099646866,-0.0033768912798939343
2018-09-27,170058.29774660402,82848.38740067658,87209.91034592743,Neutral,36.54175915231136,0.002940325403683275
2018-09-28,169669.28495255037,92928.68184469784,76740.60310785254,Neutral,35.81378181999354,-0.0022875260966876976
2018-10-01,170136.4319920994,92928.68184469784,77207.75014740153,Neutral,34.56218013398517,0.0027532799450393775
2018-10-02,169385.67653901706,81019.13160525088,88366.5449337662,Neutral,34.93104390653035,-0.004412667200621612
2018-10-03,169324.29704196804,88972.77397848583,80351.5230634822,Neutral,34.73538018528636,-0.0003623653327906595
2018-10-04,168311.9518409298,88972.77397848583,79339.17786244399,Neutral,39.25570034306926,-0.005978735590364326
2018-10-05,168051.6544363895,106485.25920075922,61566.395235630276,Neutral,39.387696606104996,-0.001546517651855761
2018-10-08,168128.74640386697,106485.25920075922,61643.48720310776,Neutral,41.48322697254247,0.0004587397115249914
2018-10-09,168662.4386605246,67245.81444913818,101416.62421138641,Neutral,40.08939709179005,0.00317430700027721
2018-10-10,165047.91380119656,86786.67389967944,97802.09935205839,Risk-Off,55.172037389332544,-0.021430526488492196
2018-10-11,163935.79718956727,126429.73006575098,37506.06712381628,Risk-Off,59.45981519402644,-0.00673814400931394
2018-10-12,163745.17371298943,145489.23295346697,18255.940759522455,Neutral,54.38816384972177,-0.0011627934828499775
2018-10-15,163709.08595884315,161524.12772610295,2184.958232740205,Neutral,53.63835048170718,-0.00022038972708615656
2018-10-16,163644.34567476335,150064.49170898393,13579.85396577943,Neutral,45.633789478871364,-0.0003954593216413116
2018-10-17,163593.49765489376,150064.49170898393,13529.005945909823,Neutral,44.70943444344505,-0.0003107227424200554
2018-10-18,163584.79020958865,150064.49170898393,13520.29850060473,Neutral,47.18589881106992,-5.322610879965328e-05
2018-10-19,163757.3560329317,150064.49170898393,13692.864323947775,Neutral,48.76291936378982,0.00105490139469544
2018-10-22,163635.95590099067,152211.99803320935,11423.957867781313,Neutral,47.1836984532724,-0.0007413415487523833
2018-10-23,163783.81212998735,106393.93038093194,57389.88174905539,Neutral,49.55400406749585,0.0009035680953037861
2018-10-24,163275.66514337715,126789.90006687901,45595.807393774216,Risk-Off,56.314061332763494,-0.003102547071055506
2018-10-25,163469.83617064464,144639.16529204158,18830.67087860307,Risk-Off,55.64245942751303,0.0011892220870575176
2018-10-26,163220.194130419,144639.16529204158,18581.028838377402,Neutral,53.378732564035445,-0.0015271443715466626
2018-10-29,163640.68248344946,144639.16529204158,19001.517191407867,Neutral,54.145961893808064,0.002576202995411725
2018-10-30,164577.5131940085,133184.3175182001,31393.19567580838,Neutral,48.292498213754676,0.005724925466830566
2018-10-31,163981.7999260375,133184.3175182001,30797.48240783738,Neutral,47.84837069262854,-0.0036196516547722934
2018-11-01,163570.9749446067,133184.3175182001,30386.657426406615,Neutral,44.78100096781183,-0.00250530840383556
2018-11-02,163547.57245336074,133184.3175182001,30363.254935160632,Neutral,46.01634636444451,-0.00014307239566124785
2018-11-05,164061.7906685384,133184.3175182001,30877.47315033829,Neutral,48.284168799504116,0.003144150704678328
2018-11-06,164311.429709827,121699.99217140242,42611.437538424565,Neutral,43.84621745139498,0.0015216159732949208
2018-11-07,164941.19523799175,121699.99217140242,43241.203066589325,Neutral,39.38109925210469,0.003832755452721104
2018-11-08,165295.5782010823,121699.99217140242,43595.58602967988,Neutral,39.44560524917445,0.002148541257865899
2018-11-09,165003.59990078685,121699.99217140242,43303.60772938442,Neutral,40.907595633215635,-0.0017664011552702696
2018-11-12,164241.82233928263,121699.99217140242,42541.830167880216,Neutral,48.82752564596548,-0.004616732980142646
2018-11-13,164105.7900721763,130813.63909776715,33292.15097440915,Neutral,45.559623320458215,-0.0008282437759690175
2018-11-14,164126.9357895876,130813.63909776715,33313.29669182043,Neutral,50.06056455788767,0.00012885418242691848
2018-11-15,164113.99346793018,142115.4362877402,21998.557180189986,Neutral,47.070805327150985,-7.885556136866256e-05
2018-11-16,164300.64927916086,142115.4362877402,22185.21299142067,Neutral,47.8335294328761,0.0011373546355579744
2018-11-19,164551.76188414812,142115.4362877402,22436.32559640792,Neutral,48.935487494330005,0.0015283725663226555
2018-11-20,163446.20949857452,119078.18962395945,44368.01987461507,Neutral,48.01871744155022,-0.0067185691171872675
2018-11-21,163359.05178804428,141619.2352855183,21739.816502525966,Neutral,49.85701038885496,-0.0005332501181741778
2018-11-23,163377.25982560404,141619.2352855183,21758.02454008573,Neutral,49.800508710841626,0.00011146023045838227
2018-11-26,163507.04451335786,141619.2352855183,21887.80922783954,Neutral,48.22692747592596,0.0007943864886237328
2018-11-27,163497.92218612583,141619.2352855183,21878.686900607507,Neutral,48.89788774175476,-5.5791646526248684e-05
2018-11-28,163678.568166942,141619.2352855183,22059.332881423667,Neutral,42.902044697399106,0.0011048824254200618
2018-11-29,163699.8091697969,141619.2352855183,22080.57388427859,Neutral,45.593398561643234,0.000129772658038263
2018-11-30,163914.0911128846,141619.2352855183,22294.855827366297,Neutral,39.907336553708426,0.0013089932369159119
2018-12-03,163817.25454083417,141619.2352855183,22198.019255315856,Neutral,36.784325307332985,-0.0005907763718968617
2018-12-04,160389.76002347603,65526.901816333724,94862.8582071423,Neutral,48.53722038652714,-0.020922670978494318
2018-12-06,160220.71216310395,110527.5424392145,49693.16972388944,Neutral,48.956785847047755,-0.001053981627925249
2018-12-07,159444.87129506486,119589.31378391851,39855.557511146355,Neutral,52.455237795921306,-0.004842325674156767
2018-12-10,159338.31483827342,137484.75179433663,21853.56304393679,Neutral,52.33762192447119,-0.0006682965461727308
2018-12-11,159352.94141727284,126331.06975565749,33021.87166161535,Neutral,53.195499061027974,9.179574300288706e-05
2018-12-12,159327.77033579058,137833.2626507596,21494.507685030992,Neutral,48.91908569172574,-0.0001579580600042929
2018-12-13,159404.6605570549,137833.2626507596,21571.397906295322,Neutral,48.4029972097667,0.0004825914597454961
2018-12-14,159169.28776979097,137833.2626507596,21336.02511903137,Neutral,50.53009314541059,-0.0014765740627746826
2018-12-17,158663.437776611,141995.13164090473,20830.175125851427,Risk-Off,55.84306158829392,-0.0031780628051284454
2018-12-18,158717.7311982017,150753.3293836806,7964.4018145211185,Neutral,53.839160178907676,0.0003421923938591309
2018-12-19,158729.01652772244,152346.87167506016,7975.6871440418445,Risk-Off,56.866131271393826,7.110314289104913e-05
2018-12-20,158688.16533403145,152346.87167506016,6341.293658971299,Risk-Off,59.4586971029005,-0.0002573643722152408
2018-12-21,158549.2026997401,152346.87167506016,6202.3310246799365,Risk-Off,60.28492502634022,-0.0008756962688354353
2018-12-24,158543.0003687154,158543.0003687154,0.0,Risk-Off,64.42762945833084,-3.911928233679696e-05
2018-12-26,158543.0003687154,158543.0003687154,0.0,Risk-Off,60.011849211298085,0.0
2018-12-27,158543.0003687154,158543.0003687154,0.0,Risk-Off,56.683217725010465,0.0
2018-12-28,158543.0003687154,158543.0003687154,0.0,Neutral,53.26623406018909,0.0
2018-12-31,158543.0003687154,158543.0003687154,0.0,Neutral,51.302638105710216,0.0
2019-01-02,157908.42663312226,125248.9702912852,32659.456341837067,Neutral,52.36290265075072,-0.004002533912675799
2019-01-03,157606.99255736257,146809.6660470262,10797.326510336356,Neutral,54.71061191492831,-0.0019089169728733202
2019-01-04,157740.83433884796,146809.6660470262,10931.168291821758,Neutral,48.28215507933828,0.0008492122038092909
2019-01-07,157799.24098559038,146809.6660470262,10989.574938564176,Neutral,46.13983042890335,0.00037026967041997594
2019-01-08,158049.28649956908,124717.77230904353,33331.51419052556,Neutral,46.58744942385711,0.0015845799537244076
2019-01-09,157711.16598853678,124717.77230904353,32993.39367949327,Neutral,45.500010107795624,-0.0021393358902206394
2019-01-10,157737.16312755388,124717.77230904353,33019.39081851034,Neutral,42.06178679011295,0.00016484019285600837
2019-01-11,157883.9054369335,124717.77230904353,33166.13312788999,Neutral,44.81902860471383,0.0009302963643447182
2019-01-14,157710.258098376,124717.77230904353,32992.48578933249,Neutral,46.55786575007116,-0.001099841925476408
2019-01-15,158151.65475859883,113678.0542421572,44473.600516441635,Neutral,44.19103028413843,0.0027987821816097824
2019-01-16,157925.3142288773,113678.0542421572,44247.25998672009,Neutral,44.28947939846097,-0.0014311613120141509
2019-01-17,158248.64354423629,124251.74771706192,33996.89582717437,Neutral,40.812976535325696,0.002047355846260146
2019-01-18,158470.1267854846,124251.74771706192,34218.37906842268,Neutral,40.12827485736893,0.0013995901404766364
2019-01-22,158289.5180894049,124251.74771706192,34037.770372343,Neutral,44.50092215427953,-0.0011397018462929731
2019-01-23,158194.4286046284,102091.21518454523,56103.21342008316,Neutral,43.57009031392736,-0.0006007314061238223
2019-01-24,158155.30670057237,112904.93655296543,45250.37014760695,Neutral,37.23010001582972,-0.00024730266673167467
2019-01-25,158223.09189704675,112904.93655296543,45318.15534408131,Neutral,39.326187293267324,0.00042859893789537473
2019-01-28,157798.28258752183,112904.93655296543,44893.346034556394,Neutral,43.271764753402636,-0.0026848755414370373
2019-01-29,157173.36010369452,90450.54498384622,66722.8151198483,Neutral,42.29323197924148,-0.003960261630101658
2019-01-30,157693.86121673475,111899.0038107524,45794.85740598233,Neutral,36.39195503349053,0.0033116369892254305
2019-01-31,157955.61725136056,111899.0038107524,46056.613440608155,Neutral,33.45413518681799,0.0016598999644383827
2019-02-01,158191.69793576183,111899.0038107524,46292.69412500943,Neutral,36.13422913492062,0.0014946013855625662
2019-02-04,158244.26822969673,111899.0038107524,46345.26441894431,Neutral,35.95790536475779,0.0003323201825435884
2019-02-05,158600.89410220296,63297.70729187871,95303.18681032426,Neutral,34.194432535503175,0.0022536416421008454
2019-02-06,158287.19472579283,63297.70729187871,94989.48743391411,Neutral,34.69840891636733,-0.001977916821881087
2019-02-07,157644.76161206656,63297.70729187871,94347.05432018785,Neutral,37.48219602276255,-0.0040586549963133045
2019-02-08,157904.0566263426,63297.70729187871,94606.34933446388,Neutral,37.235439200003725,0.0016448057748603695
2019-02-11,158248.50448402885,63297.70729187871,94950.79719215014,Neutral,38.52617294928217,0.0021813743424043963
2019-02-12,159452.22377895846,63297.70729187871,96154.51648707975,Neutral,38.559588970306265,0.007606512926326525
2019-02-13,160006.7225737351,63297.70729187871,96709.0152818564,Neutral,38.144122883075035,0.0034775231203130197
2019-02-14,159626.15775748837,63297.70729187871,96328.45046560967,Neutral,40.39724153145002,-0.002378430169216017
2019-02-15,160514.32871928514,63297.70729187871,97216.62142740643,Neutral,37.43806900026793,0.00556406903651796
2019-02-19,160671.96846467358,63297.70729187871,97374.26117279488,Neutral,35.98035286345416,0.0009820914222813393
2019-02-20,161026.22095221264,63297.70729187871,97728.51366033393,Neutral,34.326534512653225,0.002204818245050255
2019-02-21,160460.35939592656,63297.70729187871,97162.65210404785,Neutral,34.71750620377692,-0.003514095735091538
2019-02-22,160968.21909578855,63297.70729187871,97670.51180390983,Neutral,32.43717896918693,0.003165016592097114
2019-02-25,161210.92846835486,63297.70729187871,97913.22117647615,Neutral,35.20851065289857,0.0015078092677529575
2019-02-26,161134.9456048666,63297.70729187871,97837.2383129879,Neutral,37.5877571714442,-0.00047132576066744036
2019-02-27,160816.1770571412,63297.70729187871,97518.46976526249,Neutral,35.1450346320116,-0.001978270737789445
2019-02-28,161471.7668332638,63297.70729187871,98174.05954138508,Neutral,34.65426743427638,0.004076640721845104
2019-03-01,162365.2176762104,63297.70729187871,99067.51038433168,Neutral,34.98861248436827,0.005533170661773834
2019-03-04,162259.04365399719,63297.70729187871,98961.33636211847,Neutral,35.56820859877217,-0.0006539209797072898
2019-03-05,161825.24655731933,63297.70729187871,98527.53926544062,Neutral,37.926350803446994,-0.0026734848604363926
2019-03-06,161029.02136760138,70918.88783926546,90110.13352833592,Neutral,37.6331530687791,-0.0049202779334924784
2019-03-07,160253.7716024284,70918.88783926546,89334.88376316293,Neutral,38.34002050790063,-0.004814348113084677
2019-03-08,160080.73234887037,78316.12157698162,81764.61077188875,Neutral,39.00955172414391,-0.0010797827210414779
2019-03-11,161590.18865158493,78316.12157698162,83274.06707460331,Neutral,33.22776661258635,0.009429344060126743
2019-03-12,162211.0648741197,64636.07546063398,97574.98941348573,Neutral,33.258204215649116,0.0038422891124503256
2019-03-13,162680.7145164674,64636.07546063398,98044.63905583341,Neutral,33.75379182447382,0.002895299668442153
2019-03-14,162984.89900649057,64636.07546063398,98348.82354585658,Neutral,33.46785627486436,0.0018698251413962197
2019-03-15,163266.37961205674,64636.07546063398,98630.30415142275,Neutral,31.448332357107308,0.0017270348804214741
2019-03-18,163213.74716643663,64636.07546063398,98577.67170580266,Neutral,34.90821088206474,-0.0003223716097898732
2019-03-19,163415.48285604973,64636.07546063398,98779.40739541574,Neutral,33.989091417978244,0.001236021432725165
2019-03-20,163381.06644529843,64636.07546063398,98744.99098466444,Neutral,35.31949540327187,-0.000210606792880208
2019-03-21,164804.47778758823,64636.07546063398,100168.40232695425,Neutral,31.268313301349,0.008712217230913755
2019-03-22,163027.9071275512,71281.81848958715,91746.08863796404,Neutral,41.09583673006227,-0.010779868871808151
2019-03-25,162820.75785230802,71281.81848958715,91538.93936272086,Neutral,41.4871737565977,-0.0012706369043989918
2019-03-26,163414.0114299627,71281.81848958715,92132.19294037556,Neutral,36.97786728831731,0.0036435991668384293
2019-03-27,162923.88491285595,71281.81848958715,91642.0664232688,Neutral,38.41902038175818,-0.0029992931011109114
2019-03-28,162911.42997700302,71281.81848958715,91629.61148741588,Neutral,37.3814118620694,-7.644634707548725e-05
2019-03-29,163651.84674384195,71281.81848958715,92370.02825425478,Neutral,32.57040902586492,0.004544903736609873
2019-04-01,164607.33331008995,71281.81848958715,93325.51482050278,Neutral,31.85706928114905,0.005838532135501007
2019-04-02,164478.04010798293,71281.81848958715,93196.22161839576,Neutral,33.07182821069607,-0.0007854644110141251
2019-04-03,164681.70804803545,71281.81848958715,93399.88955844831,Neutral,31.675069857557347,0.0012382682813998347
2019-04-04,164399.66336430635,83200.87743036856,81198.78593393779,Neutral,35.974238157758016,-0.0017126655235251143
2019-04-05,164510.85579792943,83200.87743036856,81309.97836756086,Neutral,31.284321057366768,0.000676354387518785
2019-04-08,164686.94623947368,83200.87743036856,81486.06880910511,Neutral,33.59690622874195,0.001070387973426845
2019-04-09,164021.51234051585,65874.77849578945,98146.73384472639,Neutral,35.95289236038061,-0.004040598931200123
2019-04-10,164728.30706704705,65874.77849578945,98853.52857125762,Neutral,31.91014333479005,0.004309158697816784
2019-04-11,164982.93452307204,65874.77849578945,99108.15602728259,Neutral,32.3890779952726,0.0015457419587354693
2019-04-12,165874.99784453236,65874.77849578945,100000.2193487429,Neutral,31.664945124416498,0.0054070036033671
2019-04-15,165487.21649724836,65874.77849578945,99612.43800145891,Neutral,34.09834560071481,-0.002337792628925639
2019-04-16,165805.66844503296,70182.68381141772,95622.98463361523,Neutral,31.46423550011085,0.0019243295918867087
2019-04-17,165665.81088800036,85324.42098620016,80341.38990180018,Neutral,35.99329882374606,-0.0008435028690166879
2019-04-18,165667.0058034811,85324.42098620016,80342.58481728092,Neutral,33.88675911774534,7.2128067603038915e-06
2019-04-22,165681.87778821748,85324.42098620016,80357.45680201732,Neutral,34.62414313000889,8.977034783885784e-05
2019-04-23,166442.39757738283,74653.96759025552,91788.42998712731,Neutral,34.96510738065965,0.0045902412461638065
2019-04-24,166614.38424657355,74653.96759025552,91960.41665631805,Neutral,34.91386169605988,0.0010333104527093795
2019-04-25,166281.58298427137,81329.57301774703,84952.00996652435,Neutral,37.08683773486037,-0.001997434157963607
2019-04-26,166774.8706695655,81329.57301774703,85445.29765181847,Neutral,34.340510519372515,0.00296658040199671
2019-04-29,166866.11550595285,81329.57301774703,85536.54248820584,Neutral,34.31597146178762,0.0005471138188926084
2019-04-30,166032.35174949482,66746.44620238116,99285.90554711365,Neutral,33.740399739374396,-0.004996603138570088
2019-05-01,164828.98933210893,66746.44620238116,98082.54312972778,Neutral,38.00413064252187,-0.007247758672969229
2019-05-02,164806.0723490855,83392.19209481371,81413.88025427179,Neutral,35.51877230967212,-0.000139034905912383
2019-05-03,164369.34375981143,83392.19209481371,80977.15166499771,Neutral,35.85120180246689,-0.0026499544770960393
2019-05-06,163905.13408771495,90136.42264713313,73768.7114405818,Neutral,39.46842893041485,-0.0028241864418149243
2019-05-07,162290.72480867495,65562.05363508595,96728.67117358898,Neutral,43.45025785186997,-0.00984965655911696
2019-05-08,162322.49803055558,76080.85827673915,86241.63975381643,Neutral,45.579767634360365,0.00019577965356987193
2019-05-09,162253.41235049348,76080.85827673915,86172.55407375433,Neutral,43.23828789170423,-0.0004256075460906672
2019-05-10,163038.77840106149,80204.30061907347,82834.47778198803,Neutral,40.26340077013483,0.004840366924742989
2019-05-13,161051.3862587738,80204.30061907347,80847.08563970034,Neutral,46.171400564730966,-0.012189689850342633
